2 1 610 1918 286000
3 2 3000 1962 400000
2 1 920 1923 255000
3 1.75 1070 1953 152000
4 2 3410 1972 599000
4 2.5 1820 2001 330000
2 1 1060 1926 461000
5 2.5 3070 1995 620000
4 2.5 2300 1958 352500
3 2 1610 1988 435000
5 2.75 2830 2006 725000
3 1 970 1982 300000
3 2.5 1680 1989 252000
4 2.75 2040 1974 464625
3 1 1450 1950 340000
4 2.25 2870 1905 1.325e+006
5 2 1870 1969 455000
4 3.5 2490 2003 495000
4 2.5 3350 2002 925000
4 2.75 3190 2006 587000
3 1.75 1560 1944 524000
4 2.5 2750 1905 1.03e+006
2 1 920 1980 176000
2 1 1140 1947 249900
3 2.5 2520 1988 499500
5 3.5 3150 1974 600000
4 2.5 2040 2003 294000
4 2 1780 1963 272000
3 2.5 2240 1996 390000
4 2.5 3270 1971 700000
5 2.75 3110 2006 635000
4 1.5 1850 1929 920000
3 1.75 1570 1983 500000
2 1 750 1942 263500
4 2.25 2240 1967 975000
3 2.5 1870 2001 575000
4 2.5 2683 1987 822000
3 1 1490 1954 300000
4 2.5 2340 1999 487600
4 2 1700 1955 500000
2 2 1450 2014 680000
3 2.5 3310 2004 419000
4 1.75 1520 1949 450000
5 1.75 1260 1926 650000
3 1.75 1840 1964 550000
4 2 1750 1942 330000
4 1 1450 1932 282510
4 4 6330 2000 2.385e+006
2 2 1260 1983 230000
4 1.75 2100 1909 750000
4 2.5 2430 2002 321000
4 3.25 4250 1980 2.196e+006
4 2 1830 1958 245000
2 1 1310 1913 510000
4 3.25 3090 2004 751000
4 2.5 2560 1987 675000
3 1.75 1930 1967 295000
2 1 1460 1925 312000
3 3 3460 1988 730000
5 3.5 3290 2005 762500
3 1 820 1910 150000
3 1 1480 1954 270000
4 2 1420 1963 400000
3 2.5 2790 2002 650000
2 1.5 1390 1954 530000
3 1 950 1954 248000
4 3.5 3000 1949 760000
4 1 1280 1960 199000
2 1 870 1960 240000
3 1.5 1360 1945 415000
3 1 1000 1959 228000
4 2.5 2740 1992 525000
3 1.75 1560 1940 399950
4 2.5 2590 1988 781000
3 2.5 1850 2004 827000
5 2.25 2500 1968 525000
4 2.5 3280 2004 671300
2 1 670 1919 175000
5 2.75 2890 1963 1.1e+006
5 2.5 3000 1966 800000
4 2.5 1920 2002 329950
4 3.25 1960 1979 445000
3 1.75 2000 1979 237000
6 4 3600 1945 1.1125e+006
4 2.5 2740 2006 438900
9 4.5 3650 1915 1.28e+006
4 2.5 2310 2005 600000
4 2.5 2095 2002 670000
2 2 1560 2004 519000
3 2.25 1880 1984 320000
2 1.5 840 2005 270000
3 2.5 2730 1998 1e+006
1 1 860 1907 330000
3 2 2320 1956 657500
3 1.75 1540 1967 450000
3 1 890 1928 150000
4 2.5 4290 2004 792500
3 2.5 1950 1978 540000
3 1 1010 1968 229900
4 2.5 2830 2003 533000
4 1.75 1500 1977 239000
3 2.5 3370 2000 713900
4 2.5 3160 1999 427500
3 1 1110 1955 302000
3 2.5 3830 1991 1.15e+006
3 2.5 3160 2006 555000
3 2.25 2100 1996 495000
3 1.5 2240 1953 495000
2 0.75 1060 1947 340000
4 2.25 2350 1983 464950
4 2.5 1940 1998 320000
1 1 1160 2009 440000
3 1.5 1840 1961 686000
4 1.75 2260 1976 555000
2 1 840 1909 361500
5 3 2830 1923 1.24e+006
4 1 1600 1966 154950
3 1.75 1370 1982 247200
3 2.25 1960 1984 250000
3 1.5 1470 1907 590300
5 2.75 2740 1960 541125
2 2.5 1090 2004 310000
4 2.75 2460 1976 704111
3 2.25 1820 1964 277500
4 2.75 1960 1954 325000
3 2.25 1760 1995 289200
1 1 720 1908 185000
4 3.5 3470 2007 1.445e+006
4 2 1370 1947 420550
4 2.25 2370 1968 603000
3 1 1390 1903 345000
3 2 1840 1928 650000
5 3 2790 1973 589950
2 2.25 1460 2007 309950
3 2.5 2620 1998 775000
4 1.5 2230 1918 590000
4 3 3250 1905 863500
3 1 1190 1943 517500
3 3 2090 1922 700000
3 2.5 2580 1956 699000
3 2.5 2100 2005 350000
4 2.5 3160 1987 795000
3 2.5 2090 1962 543000
3 2.5 1570 2001 325000
3 1 1020 1900 337500
2 1 1300 1955 425000
3 2.5 2110 1986 780000
2 1 1210 1948 259000
4 1.75 1990 1968 524400
3 2 1630 2003 260000
2 2 1384 1990 273000
4 2.5 3380 1997 639900
4 2.5 2480 2001 420000
3 1 1270 1957 510500
4 1 1010 1947 290000
3 1.75 1490 1944 226000
2 1 820 1916 300000
3 2 1810 1967 407450
4 2.25 3060 1965 390000
6 2.75 2980 1965 1.0588e+006
3 2.5 3440 1991 610000
3 2.5 1820 1959 239975
3 2.5 2320 1987 375000
4 2.5 2620 2004 742500
4 1.75 2190 1956 450000
3 2.25 1780 1967 300000
3 1.75 2200 1975 216600
3 1.75 1600 1924 525000
4 2.25 2450 1954 455000
4 2.25 2680 1986 390000
3 1.75 1850 1982 450000
4 1 1740 1924 382000
3 2.25 1490 1987 287000
4 2 1960 1971 460000
3 2.25 1380 2009 435000
2 1 1510 1935 575000
3 1.5 1410 1906 626700
4 1.5 1440 1922 352000
3 1 920 1951 650000
3 1 1090 1962 197000
8 2.75 2790 1977 340000
3 2 1840 1968 560000
3 1.75 1340 1972 354000
4 2.5 2570 1999 670000
4 3.5 3010 2005 769000
4 2.5 2160 1940 650000
3 1.75 2140 1953 650000
4 1.75 2090 1970 289950
3 1.75 1810 1977 300000
4 1.75 1760 1962 471000
4 2.5 2500 1990 639000
2 1 930 1952 287000
4 2.5 3030 1992 740000
3 2 1460 1990 499922
4 2.5 2940 1986 675000
5 2.75 3360 2014 738515
3 1.75 2110 1956 445000
4 2.25 2740 1953 1.039e+006
2 1 1070 1917 346000
3 2 1680 1940 450000
4 2.5 2260 1975 350000
4 3.5 5860 1907 2.4e+006
4 2.25 2380 1977 594950
5 3 3320 2004 1.695e+006
2 1 1050 1984 219000
4 2.5 2070 2004 450000
4 2.25 1790 1992 402000
2 1 840 1942 275000
3 1.5 990 1948 421500
3 3 4120 1994 560000
3 1.75 1620 1966 314000
4 2 1340 1942 287000
4 1 1500 1925 277000
2 1 1300 1950 337500
4 2.75 3100 1999 792000
3 2.5 3380 1999 435000
4 2.5 2660 1977 313100
3 2.25 1700 1924 575000
4 2.5 1840 1972 510000
2 1 890 1941 299950
3 3 2800 1953 1.028e+006
4 1.75 2010 1957 364000
3 1 1380 1965 335000
3 1 1210 1954 219950
3 2 1280 1991 215000
4 2.5 4090 1979 640000
3 1 1580 1925 535000
4 2 1910 1973 253000
2 2.5 1740 1994 650000
3 2.25 1130 1930 672000
3 1.75 1970 1950 606000
3 2.25 1780 1981 292000
3 2 1670 1992 289950
4 1.5 1360 1968 257500
3 2.5 1840 1971 380000
3 1.75 1255 2010 360000
3 1.75 1840 1976 269500
4 2.5 2960 2005 449000
4 1.5 1430 1948 375000
5 4.75 5990 2002 2.2e+006
4 2.5 3480 1988 810000
5 3.25 4260 2005 994000
5 2.25 1820 1979 275000
2 1 1290 2008 300000
5 2.5 2130 2013 380000
3 2 1170 1957 200000
3 3.5 1730 2009 635000
2 1 880 1939 280000
3 2.5 2380 2002 574000
4 1 1330 1952 1.05e+006
3 2.25 1780 1988 545000
3 1.5 1220 1962 271950
5 1.75 2490 1959 630000
2 1 1180 1984 400000
4 2.5 2310 1998 334000
4 2 1440 1972 332500
2 1.5 1620 2007 525000
3 2.5 2620 1991 408000
4 2.5 3710 2003 846450
3 1.5 1040 1958 411100
5 3.25 3320 1999 409124
2 1.5 800 1951 335950
5 2.5 2040 1963 480000
2 1.75 1960 1957 280000
4 2.5 2670 1999 668000
4 2.5 2930 2010 750000
2 1 830 1955 394475
5 1.75 2290 1928 848000
3 1.5 2510 1907 675000
3 1 1280 1958 175000
4 1.5 1810 1952 560000
5 2.75 2080 1987 538888
4 1.75 1680 1991 359000
3 2.25 1660 2001 300000
3 2.5 1650 1989 273000
3 2.5 1420 2003 670000
4 2.25 2240 1984 530000
3 1.5 1230 1927 625000
3 1 1260 1954 248000
3 2.5 2060 1990 533000
4 3.5 3090 1991 549950
4 1.75 3220 1959 485000
3 2.5 2020 2001 353500
2 1.75 1910 1976 435000
3 1 1150 1951 241000
4 2.75 2730 1921 885000
6 3 2890 1906 799200
3 2.5 2280 1973 760000
2 1 1040 1922 270000
4 1.75 2440 1969 675000
3 2.5 1720 1977 499000
3 2.5 3430 1984 1.2025e+006
4 2.5 2570 2005 320000
4 3.25 4360 2000 890000
4 2.75 2060 1978 275000
4 2.5 3020 1994 490000
3 2.5 2340 1906 550000
5 2 2400 1959 390000
3 2.25 1610 1968 277000
3 1.75 1090 1994 236000
3 1.75 1470 1975 265953
3 2.25 1670 1974 545000
3 2.5 1850 1991 535000
3 2.75 3940 1967 1.45e+006
4 3 2330 2003 490000
4 2.5 2020 1954 319950
3 1.5 1300 1960 625000
3 1 1180 1968 248000
3 1.75 1320 1966 475000
6 2.75 2520 1962 410000
3 2.5 1680 1909 670000
3 2.5 2000 1968 430000
2 1 1180 1954 313000
3 3.25 3330 1988 950000
2 2 1880 1902 751750
4 2.5 2990 2003 760000
3 1.75 1510 1969 310650
4 3 3110 1997 367500
4 2.5 2150 2001 580000
3 2.25 1900 1905 580000
4 2.5 2720 1987 665000
3 2.25 1560 1979 239950
4 2.5 1990 1998 470000
3 1.75 1740 1930 733000
4 2 2130 1962 250000
4 1.75 1510 1957 402000
5 3.5 2100 1999 295000
5 2.5 2344 1976 355000
3 1.5 1970 1968 289000
3 2.25 1470 1982 376000
2 1 940 1926 212700
3 1.75 1780 1983 325000
4 2.5 2230 2002 415000
3 2.5 3570 1981 935000
3 2.5 1920 1990 372000
3 1.5 1290 1957 240000
3 1.75 1880 1980 334950
4 2.5 2960 2005 426500
2 1.75 1840 1952 430000
3 1.5 1890 1967 400000
3 2.25 1820 1964 455850
4 3.5 4370 2003 1.96522e+006
3 1.75 1530 1986 400000
3 1 1030 1954 397500
3 2.5 2000 2005 755000
5 1.5 1730 1962 287000
4 2.5 3620 1976 480000
3 2.5 2040 1995 490000
3 2.5 2640 1991 365000
3 2.5 1600 2005 260000
4 1 1480 1929 505000
2 1 700 1922 260000
2 1 700 1922 430000
4 2.5 3520 1993 905000
3 2 1650 1977 440000
4 1 1360 1950 439500
3 2 1350 1944 270000
3 2.5 1970 1998 306500
3 2 1470 2003 380000
4 1.75 1610 1969 215000
2 1 810 1950 299900
4 3.5 2820 1995 1.45e+006
3 1 1900 1942 239950
4 2.5 1830 1973 494000
4 1.5 1730 1963 317500
4 2.5 2110 1977 670000
3 2.5 3060 2004 650000
4 2.5 2620 1983 852000
2 1.5 1088 1983 250000
3 1.5 1400 1964 264950
2 2 1540 1942 582500
3 2.5 1540 1998 384000
3 1.5 2310 1926 817000
4 1.75 1730 1971 320000
4 2.25 2070 1977 445800
2 1 900 1951 263300
3 1 860 1952 215000
5 4 2980 1921 842500
5 4 2980 1921 850000
5 2.5 2740 1990 386000
4 2.5 1790 1996 251100
3 1.75 1750 1978 435000
4 4 3610 2000 870000
6 1 1430 1954 800000
3 1.75 1570 1968 555000
2 1 2280 1932 280000
3 1 940 1916 356000
4 2.5 2920 2004 675000
4 2.25 2260 1976 605000
5 2 2000 1908 690500
2 1.75 1440 2005 437000
5 2 2310 1966 850000
4 2.25 2300 1904 350000
2 2.25 1490 1926 480000
3 2.25 1830 1989 379500
5 4.5 4440 2012 600000
4 3.5 4970 1992 1.436e+006
2 1.5 1000 2007 303000
4 2.5 4940 1953 800000
2 2 1980 1906 549000
3 2.5 1560 1964 324950
2 1 870 1948 170000
3 1 840 1969 178000
3 1 1250 1958 144000
4 2.75 3120 1954 1.58e+006
2 1 750 1932 258000
3 1.75 710 1950 345000
3 1.75 2290 1965 470000
5 2.5 3750 1925 2.903e+006
3 1.5 980 1969 350000
2 1.75 1590 1972 225500
2 1 940 1942 473000
3 1.75 1750 1962 279000
3 1 1460 1948 470000
3 1.75 1540 1925 565000
3 2 2560 1952 695000
3 1.75 1660 1991 315000
3 2.5 1880 1993 529000
5 3.75 3500 1967 750000
3 2.25 1840 1993 481500
3 2 1060 1987 211000
3 2.25 1790 1973 455000
2 1 810 1938 238950
4 3.5 2600 2003 722500
4 2.5 3230 1973 795000
4 2.25 2240 1971 327500
4 3 3400 2006 585000
4 2 3140 1939 775000
4 2.5 2780 2001 645000
4 2.75 2320 1968 445000
3 1.75 1370 1987 257950
5 1.75 2230 1959 375000
3 2.5 1610 1994 245000
3 2.5 3410 1990 725000
4 2.5 2810 2005 702000
3 1.75 1850 1943 330000
3 1.5 1790 1912 940000
3 1 1150 1950 354500
4 2.75 2420 1914 279950
3 2.25 1580 1989 284000
5 2 1760 1959 480000
5 2 1760 1959 647500
3 2.5 2750 1993 625000
3 1 920 1978 152000
3 1 960 1961 322000
3 1.75 1120 1916 445000
3 1 1560 1907 595000
3 1 1380 1981 165000
4 2.5 1940 1990 278500
3 1.75 1810 1973 517500
2 1 1100 1954 343566
4 2.25 1980 1977 286285
4 1.5 1340 1959 474905
3 1.75 1680 1960 550000
4 2.5 2060 1993 286000
3 3.25 2620 1980 900000
3 2.25 1610 1985 449950
4 1.5 1490 1966 259000
3 2.25 1900 1969 340000
4 2.5 3440 1994 785000
2 1 1840 1910 490000
4 2 2330 1941 344950
3 2 2250 1905 950000
4 1.75 2000 1958 810000
2 2.5 3010 1976 998160
3 1.75 1680 1979 377000
3 2 1530 1984 595000
2 1 970 1911 313300
5 1.75 1550 1941 360000
3 1.75 1660 1979 188000
3 2.5 3680 1994 755000
5 3.5 3210 1917 1.289e+006
3 1 1480 1940 455000
5 3.5 3600 2005 817500
3 2.25 1700 2002 550000
3 1.75 1680 1978 260000
3 2 1550 1999 320000
3 3.25 3780 1999 1.153e+006
4 2.5 2360 1985 362000
3 2.5 1810 1997 503500
3 2.5 2290 2006 653000
4 2.75 3370 1991 760000
4 1.75 2090 1916 775000
4 3.75 2130 1955 1.339e+006
5 1.75 2060 1954 417500
3 1.5 1560 1969 525000
2 1 730 1934 217000
4 2.75 2910 1985 525000
4 2.25 2490 1976 442500
4 1.75 1710 1955 525000
4 1.75 1520 1967 425500
3 2.75 2930 1990 710000
4 3 3160 1991 545000
5 2.75 2910 1967 410000
3 2.25 1700 1980 245000
2 1 810 1923 194900
4 2.5 2000 2003 284000
2 1.75 1894 1936 280000
3 1.75 2080 1970 280000
4 2 1730 1943 360000
2 1 720 1942 405000
4 2.5 3560 2000 865000
4 2 1210 1955 483300
4 2.5 2130 1985 355000
3 2.25 1570 1990 274950
3 4.5 3950 1998 1.925e+006
3 3.25 3450 1989 755000
4 5.75 7220 2000 1.94e+006
3 1.75 1150 1979 309212
3 2.25 1500 1984 219950
3 2.5 1300 1920 690000
3 1.75 1290 1943 250800
3 2 2510 1994 557500
4 1.75 2320 1926 941000
6 4.75 5480 1936 3.65e+006
4 2.75 2030 1977 305000
4 1.5 2060 1949 815000
3 2.5 2920 1954 1.015e+006
4 3 3330 1928 1.24e+006
3 2.5 2110 1990 535000
3 1 1175 1949 775000
3 2 1590 1994 255000
2 1 1070 1947 327000
4 2 2720 1976 560000
4 3.5 2980 1998 1.339e+006
3 1.75 1160 1977 199500
4 2.5 3580 2004 760000
3 2.25 3020 1994 439000
4 2.25 2380 1961 527000
3 2.75 2270 1948 199950
3 2.25 1660 1988 254000
2 1 830 1921 393000
5 2.25 2480 1979 585000
2 2 1900 1923 450000
2 1.75 1670 2005 565000
5 2.25 2000 1986 330000
3 2 2320 1992 870000
4 2.5 1860 1966 585000
3 2.5 2110 1977 500000
3 2 1400 1979 225000
3 2 1400 1979 295000
3 2.75 2850 1976 775000
3 1 1370 1981 280000
3 2.5 2170 1923 539000
3 1.75 2570 1953 567500
4 2.25 1970 1960 442500
5 3.75 2980 1997 598200
4 2.5 2300 1955 610000
3 2.5 1990 2004 544900
4 2.5 2390 2001 557500
3 2.5 2160 1979 532500
4 3.25 3300 1985 1.35e+006
3 2 1840 1920 750000
3 2.5 2030 1983 530000
3 2.5 1400 2003 346100
4 2.25 2320 1977 260000
3 1.75 1410 1959 365000
3 2 1860 1983 615000
4 2.5 1820 1994 318400
4 2.5 1910 1993 498500
3 1.75 1540 1971 450000
3 2 1430 1988 200000
3 1 1010 1968 234000
2 1 940 1947 121800
3 2.75 2600 1929 805000
4 2.25 2060 1963 410000
3 2.5 1920 1986 475000
4 2.5 2900 1986 1.3375e+006
1 1 1020 1947 269000
4 2.25 2150 1979 573000
3 2.5 1660 2001 330000
4 1 1230 1944 252750
2 2.5 2170 2007 745000
3 2 1280 1991 280000
4 2.5 2240 1974 535000
4 1.5 1780 1953 580000
3 1.75 1840 1968 301000
4 1.75 1740 1968 600000
5 3 3040 2005 538900
3 2.5 2370 2006 366000
4 2.5 2100 2003 303000
3 2.25 1470 2007 432000
2 1.5 1300 1945 300000
3 3 3420 1939 908800
3 1.5 1190 1940 500000
5 2 2080 1959 254000
5 1.5 2180 1924 470000
3 2 1460 1967 480000
3 1.75 1530 1983 536000
4 3.5 4740 2006 1.349e+006
3 2.25 1980 1980 550000
3 1.75 1710 1976 260000
2 1.5 1160 2006 284900
3 2.5 2200 2002 740000
2 1 1170 1920 425000
3 1 1120 1965 230000
3 1.5 1710 1926 675000
3 1.75 1650 1986 267500
4 2.5 2840 1952 814000
4 3 3310 1989 1.25e+006
3 2 1860 1985 460000
3 2.5 2250 1994 445000
3 2.5 2890 2004 715000
3 1.75 2120 1947 425000
4 2.5 2130 2009 370000
2 1.75 1170 1937 302000
4 1.75 2120 1956 453000
3 1.75 1280 1969 290000
4 2.5 3170 1988 1.035e+006
4 2.25 2260 1967 925000
3 1.75 2930 1993 600000
3 1.5 1060 1981 354000
4 1.75 1740 1978 204950
4 2.5 2990 2005 675000
4 3.25 3530 1986 995000
5 2 2960 1957 800000
3 2.5 1650 1996 472500
4 2.5 2720 1969 549950
3 1.75 1516 1925 575575
4 3.25 4386 2006 545000
3 2.25 2580 1963 340000
3 1 960 1963 225000
2 1.75 1460 1983 299950
4 3.5 3840 2001 829900
4 2.5 2090 2007 340000
4 2.25 2470 1975 515000
4 2.5 2090 1992 601000
3 2.5 2070 1994 470000
3 1 1650 1954 371500
3 1.75 1880 1980 550000
4 2.5 2060 1995 242550
3 1.5 1410 1961 367500
4 3.5 2770 1996 359000
3 2 1390 1984 204900
4 2.75 5440 1969 850000
3 1.5 1280 1985 187000
3 2.75 1720 1958 326000
3 2.75 1720 1958 340000
6 2.25 3040 1951 330000
4 3.5 3780 2001 782000
4 2.5 2670 1999 612000
3 2 1350 1964 400000
5 3.5 3490 1980 941500
2 1.5 870 2004 313000
4 2.25 2410 1929 735000
3 1.75 1640 1977 471000
3 1 1540 1950 350000
4 2.5 2370 1976 530000
4 3 1830 1991 415000
4 2.25 2330 1986 639500
4 2.75 2240 1976 580379
2 2.5 1700 2009 378000
3 2.25 1750 1969 265000
3 1.75 1100 1967 212000
4 3 2320 1998 400000
4 2.5 2540 1997 750000
5 2.5 3090 1968 384900
2 1 770 1969 176000
3 2.75 2370 2002 350000
3 1 1200 1977 168000
4 2 2200 1908 358000
3 2.75 2660 1975 580000
3 1.75 1600 1977 442500
2 2.5 1330 2004 515000
5 2.5 3440 1958 554000
3 2.5 2510 1996 659000
4 2.5 2150 1963 414999
3 1.5 1180 1983 275000
2 1 680 1951 193000
4 2.5 2840 2002 525000
3 2.5 1820 1985 424000
2 1 1070 1908 455000
2 1 1250 1943 463000
4 2.5 2190 1960 1.1e+006
3 1.75 3000 1963 523000
4 1.75 2270 1959 615000
4 4 4500 1991 1.515e+006
5 4 3400 1900 870000
3 2.5 2830 1991 710000
3 1 960 1967 215000
2 1 1530 1920 590000
5 2.5 2500 1962 323000
4 2 1560 1966 279000
3 2.25 2070 1973 535100
5 2.25 2710 1959 830000
4 2.5 3150 2002 815000
3 2.25 1880 1975 535900
3 1 1250 1955 230000
4 1.75 2290 1969 325500
3 2.25 1990 1997 359000
3 2.5 2100 1999 505000
3 1 940 1958 253905
3 1.75 1640 1965 369950
3 2.25 1860 1995 350000
4 2.25 2100 2001 650000
3 1.75 1500 1925 295000
3 1.75 1680 1948 620000
2 2.5 3900 2009 1.998e+006
3 1 1400 1944 246000
3 2.75 2600 1965 430000
3 2 1440 1921 509990
4 1.75 1870 1962 490000
4 2.75 2960 1979 385000
4 2.5 2440 1999 769000
2 1 1122 1960 185000
3 1.5 1060 1973 303500
4 2.5 2150 1957 468000
4 2.5 3100 1978 449950
2 1.5 880 1999 235000
4 2.5 2490 1985 520000
2 1 1080 1951 203000
5 2.5 2530 1960 657000
3 1 1200 1954 275000
4 2.25 2850 1991 540000
4 2.5 2950 2005 455000
2 1.75 1160 1941 458500
4 3.5 3420 2003 549900
3 1.75 2240 1923 750000
4 1.75 1450 1962 235000
4 2.5 1820 1989 286000
4 3.5 4700 1958 2.65e+006
4 1.75 2430 1963 602000
3 1.5 1960 1915 640000
3 1.75 1440 1977 267000
4 2.5 2730 2001 712000
2 1 910 1923 244500
2 1 910 1923 301000
4 2.5 2430 1919 990000
4 2.75 3350 1999 739999
4 1.75 2320 1910 480000
3 2.5 1260 2009 305000
3 2 1980 1932 703300
4 1.5 1580 1971 265000
4 2.5 2710 1992 600000
3 1 1400 1968 253000
4 2.5 2410 1997 617950
4 3.25 1790 2000 385000
3 2 1640 1967 319000
3 2.5 1670 1960 696000
2 1 970 1932 345000
3 2.5 1610 2002 380000
4 1.75 2060 1947 647500
3 2.5 3570 1997 725000
3 1.75 1400 1989 269950
4 2.5 3470 1995 875000
3 1 1210 1955 299950
4 3.25 3930 2006 1.875e+006
2 1 990 1947 430000
5 2.5 2200 1989 495000
3 1.5 1510 1970 275000
3 1 1620 1964 333000
3 2.25 1580 1986 247000
3 1.75 1260 1983 204555
3 2 2190 1994 432000
3 1.75 1230 1962 175000
4 2.5 2030 1968 556300
2 1 780 1930 286000
2 1.5 1110 2000 320000
3 2.5 2790 1991 815000
4 1.75 1660 1980 385000
4 1 3410 1910 1.039e+006
4 2.25 2390 1987 350000
4 2.5 1850 1998 277000
6 2 2500 1966 415000
3 1 1000 1951 295000
4 2 2450 1919 969000
4 1.75 1440 1947 339888
3 2.25 1660 1996 269950
3 2.5 2510 2006 1.185e+006
4 2.5 3090 1998 780000
3 1 860 1968 198000
2 1 1220 1953 350000
3 1 1010 1967 350000
4 2.25 2390 1990 319000
4 2.25 3340 1973 311000
5 3.25 3620 2004 394000
5 2.25 4200 1906 1.335e+006
5 2.75 3831 1959 2.7e+006
3 1 1980 1949 396000
4 1.75 1790 1976 809000
3 2 1580 1977 480000
6 1.75 2460 1913 535000
5 2.75 2110 1947 425000
3 2.5 1470 2006 408000
4 2.5 3510 1966 1.255e+006
1 0.75 520 1947 310000
3 2.5 1950 1996 292000
2 1 770 1942 217000
4 2.5 2250 2005 398500
3 3 4040 1930 2.25e+006
4 1.75 2360 1955 700000
4 2.5 2330 1989 585000
3 1 1720 1954 399950
3 1.75 1900 1980 235000
3 1 1040 1951 212000
3 2 2070 1982 310000
3 2 2070 1982 539000
3 3 1550 2001 390000
3 2.5 2020 1976 560000
5 2.5 3320 1999 800000
4 3.25 4130 1978 1.9e+006
5 2 2030 1963 472000
3 1.75 1770 1958 502550
4 3.25 3330 2004 830000
4 2.5 2260 1965 224950
3 2.5 1950 1997 375000
3 2.5 2930 1983 645000
3 2.75 1960 1926 599000
4 2.5 2980 1996 515000
2 1 780 1948 135000
3 2.5 1650 2000 485000
3 3.25 4030 1975 890000
3 1 1010 1972 215000
3 1 1190 1981 299500
2 1 1050 1951 800000
3 2.5 1560 2002 275000
3 1.5 1490 1963 256400
2 1 770 1948 310000
1 1 620 1954 385000
3 1.5 1200 1963 203000
4 2 2120 1954 285000
3 2.5 2330 1999 473975
3 1.75 2000 1978 320000
5 2.75 2820 1967 599000
3 2 2040 1925 580000
4 2.25 1700 1999 269500
2 1 820 1954 274000
2 1.75 1315 1974 347000
3 1.75 1390 1957 270000
3 2 1890 1949 1.43e+006
3 1.75 1460 1993 220000
3 1 1480 1955 243000
3 1.75 1840 1925 457500
2 1.75 1880 1951 340000
4 1.5 1910 1912 657500
4 2.5 2220 1998 332500
3 2 1410 1993 340000
4 3 3380 1959 350000
4 2.5 1950 1966 428000
4 2.5 2400 1999 515055
3 1.75 1560 1972 450000
3 1 1040 1943 190000
4 2.75 3090 1919 1e+006
3 2.5 1850 2005 299000
2 1 1200 1927 508000
4 2.25 2190 2005 294000
2 1 1380 1918 320000
5 2.75 3710 1996 641000
3 2.5 2320 1978 675000
3 1.5 1110 1964 255000
3 2.5 1830 2004 286651
4 2.5 2460 1969 607500
3 1 1270 1956 765000
4 1.75 1700 1961 334950
3 1 1130 1952 426000
3 1.75 1640 1946 775000
2 1.5 1040 1953 343000
4 2.5 2320 1986 470101
3 1.5 1200 1958 195000
4 1 1720 1928 772500
3 1.5 2330 1954 450000
4 3.75 4410 2001 1.4375e+006
4 1.75 1650 1970 525000
3 1.5 1370 1980 280000
3 2.5 1770 1986 270000
3 2.25 1410 2005 406100
2 1.75 1710 1987 332544
2 1 790 1947 110000
6 2.25 2770 1921 685000
4 1 1260 1951 461000
3 2.25 2300 1979 615000
2 1 1070 1926 550000
4 3.5 3850 1995 1.06e+006
3 2.5 2320 1993 685000
5 2.5 2870 1962 1.555e+006
4 2.5 1830 2003 312000
3 1.75 1990 1977 507500
3 1 1110 1966 217000
3 2.25 1830 1981 439000
6 3.5 3600 2004 620000
4 2.5 3210 1998 915000
4 2 1490 1977 425000
2 1 990 1947 435000
3 2.25 1646 1996 305000
2 1 720 1918 276000
3 2.25 2310 1990 327500
3 2.5 2670 2003 810000
3 3.25 3060 1994 715000
3 1.5 1380 1963 272000
2 1 700 1949 266000
3 1.5 1710 1944 543000
3 2.5 1450 1984 400000
5 2.25 2060 1961 509500
3 3.5 2380 1997 495000
4 2.5 2760 2001 424950
3 1 940 1957 230000
4 1.5 1760 1951 235000
3 2 1360 1942 763000
3 1.75 2010 1939 350000
3 1.5 2160 1917 900000
3 1 930 1973 250000
3 2.5 1020 2004 225000
2 2 1360 1974 255000
4 1.75 1720 1974 161700
3 3 1790 1988 336000
3 1 1150 1954 410500
4 3.5 2710 1968 502700
3 2.5 2400 1977 505000
3 1 1660 1910 250000
3 1 1660 1910 570000
4 2.5 2290 1994 349900
3 2.5 2870 1988 465000
4 3.25 4240 1989 625000
3 1.75 1800 1952 655000
4 1.75 2960 1946 469000
3 2.25 1980 1964 355000
3 2.5 1730 2001 596000
4 2.5 3020 1986 790000
4 2.25 4470 1991 885000
4 3.25 2830 1912 1.03e+006
4 1.75 2120 1941 710000
3 2.5 2150 1988 428040
5 2.25 3510 1959 1.37e+006
2 1 970 1924 546000
4 1 1360 1951 540000
3 2.5 1470 1985 435000
4 2.25 3040 1984 540000
2 1 860 1918 284000
2 1 820 1942 208000
3 1.75 1900 1977 315000
2 1 1330 1910 417500
3 1.75 1240 1978 345000
3 2.5 1330 2004 375000
3 1.75 1880 1959 389800
3 1.75 1890 1973 475000
4 2.25 2250 1980 569000
5 4.25 4650 1999 985000
3 2.5 1830 1987 532000
2 1 720 1951 280000
4 2 1960 1963 435000
3 1 1220 1952 223000
2 1 1800 1947 390000
3 1.75 1340 1981 315000
3 3 1740 1982 612000
3 1.75 1680 1922 591000
4 2.25 3220 1968 800000
3 2 1610 1990 225000
2 3 3160 1993 589900
4 2.5 2520 1979 565000
3 1.5 2120 1940 650000
3 2.5 2090 1951 499000
3 1 1330 1959 280000
3 2.5 2420 1944 649950
3 1.75 1510 1954 420000
4 2.5 2120 2003 319990
3 2 1850 1992 265000
3 1.75 2300 1984 482000
3 2.25 2600 1956 452000
4 4.25 5180 1998 1.488e+006
2 1 1810 1943 375000
5 3 2190 1940 588000
